Date,Traded Companies,Stock Symbol,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.,Sector
2021-05-24,Sunrise First Mutual Fund,SFMF,36,14.1,13.9,14.06,162700.0,2281786.0,13.83,0.23,Mutual Fund
2021-05-24,Support Microfinance Bittiya Sanstha Ltd.,SMB,63,2550.0,2486.0,2501.0,2468.0,6212792.0,2532.0,-31.0,Microfinance
2021-05-24,Surya Life Insurance Company Limited,SLICL,1591,1003.0,975.0,998.0,250543.0,248192929.0,956.0,42.0,Life Insurance
2021-05-24,Suryodaya Laghubitta Bittiya Sanstha Ltd.,SLBS,85,1889.0,1840.0,1840.0,4484.0,8375486.0,1860.0,-20.0,Microfinance
2021-05-24,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,231,1854.0,1805.0,1828.0,19546.0,35823202.0,1820.0,8.0,Microfinance
2021-05-24,Swabhimaan Laghubitta Bittiya Sanstha Limited,SMFBS,50,2600.0,2567.0,2576.0,1504.0,3876402.0,2585.0,-9.0,Microfinance
2021-05-24,Swarojgar Laghu Bitta Bikas Bank Ltd.,SLBBL,164,1578.0,1525.0,1541.0,15888.0,24591340.0,1539.0,2.0,Microfinance
2021-05-24,Synergy Power Development Ltd.,SPDL,971,434.0,403.0,407.0,257291.0,107819198.0,414.0,-7.0,Hydro Power
2021-05-24,Taragaon Regency Hotel Limited,TRH,200,332.0,321.0,324.0,31017.0,10147713.0,327.0,-3.0,Hotels
2021-05-24,Unilever Nepal Limited,UNL,6,20552.0,20141.0,20150.0,80.0,1617350.0,20150.0,0.0,Manufacturing And Processing
2021-05-24,Union Hydropower Limited,UNHPL,384,237.0,217.0,221.0,82024.0,18116617.0,226.0,-5.0,Hydro Power
2021-05-24,United IDI Mardi RB Hydropower Limited.,UMRH,616,511.0,470.0,511.0,55392.0,27789415.0,465.0,46.0,Hydro Power
2021-05-24,United Insurance Co. (Nepal) Ltd.,UIC,1052,766.0,731.0,753.0,188479.0,140390811.0,730.0,23.0,Non Life Insurance
2021-05-24,United Modi Hydropower Ltd.,UMHL,899,300.0,271.0,284.0,294009.0,84718093.0,284.0,0.0,Hydro Power
2021-05-24,UNIVERSAL POWER COMPANY LTD,UPCL,713,263.0,251.0,254.0,195887.0,50093165.0,259.0,-5.0,Hydro Power
2021-05-24,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,USLB,50,2421.0,2400.0,2420.0,2893.0,6962867.0,2440.0,-20.0,Microfinance
2021-05-24,Upper Tamakoshi Hydropower Ltd,UPPER,986,842.0,821.0,825.0,117188.0,97255225.0,829.0,-4.0,Hydro Power
2021-05-24,Vijaya laghubitta Bittiya Sanstha Ltd.,VLBS,74,1930.0,1882.0,1899.0,6319.0,11968989.0,1892.0,7.0,Microfinance
2021-05-24,Womi Microfinance Bittiya Sanstha Ltd.,WOMI,126,1744.0,1699.0,1710.0,7657.0,13106355.0,1710.0,0.0,Microfinance
2021-05-25,10% Nepal SBI Bank Debenture 2086,SBIBD86,1,1068.0,1068.0,1068.0,100.0,106800.0,1048.0,20.0,Corporate Debenture
2021-05-25,10% Prabhu Bank Debenture 2084,PBLD84,3,1055.0,1050.0,1055.0,90.0,94800.0,1060.0,-5.0,Corporate Debenture
2021-05-25,10% Sanima Bank Limited Debenture,,1,1050.0,1050.0,1050.0,25.0,26250.0,1051.0,-1.0,
2021-05-25,10% Sunrise Debenture 2080,SRD80,4,1060.0,1040.0,1060.0,70.0,73700.0,1045.0,15.0,Corporate Debenture
2021-05-25,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,GBD80/81,1,1060.0,1060.0,1060.0,25.0,26500.0,1045.0,15.0,Corporate Debenture
2021-05-25,10.25% NBBL Debenture 2085,NBBD2085,1,1060.0,1060.0,1060.0,25.0,26500.0,1060.0,0.0,Corporate Debenture
2021-05-25,10.25% NIC Asia Debenture 2083/84,NICD83/84,1,1065.0,1065.0,1065.0,25.0,26625.0,1055.0,10.0,Corporate Debenture
2021-05-25,10.25% Sunrise Bank Debenture 2083,SRBLD83,1,1067.0,1067.0,1067.0,50.0,53350.0,1047.0,20.0,Corporate Debenture
2021-05-25,10.35% Agricultural Bank Debenture 2083,ADBLD83,8,1070.0,1065.0,1065.0,425.0,454500.0,1070.0,-5.0,Corporate Debenture
2021-05-25,10.5 % NEPAL INVESTMENT DEBENTURE 2082,NIBD2082,1,1105.0,1105.0,1105.0,25.0,27625.0,1118.0,-13.0,Corporate Debenture
2021-05-25,11% NIC Asia Debenture 082/83,NICAD8283,1,1122.0,1122.0,1122.0,25.0,28050.0,1111.0,11.0,Corporate Debenture
2021-05-25,12% ICFC Finance Limited Debenture 2083,ICFCD83,1,1200.0,1200.0,1200.0,50.0,60000.0,1200.0,0.0,Corporate Debenture
2021-05-25,9% NIC Asia Debenture 2081/82,,1,1021.0,1021.0,1021.0,29.0,29609.0,1020.0,1.0,
2021-05-25,9.5% Manjushree Finance Limited Debenture 2085,MFLD85,7,1035.0,1020.0,1020.0,168.0,172690.0,1012.0,8.0,Corporate Debenture
2021-05-25,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,ACLBSL,132,1750.0,1709.0,1710.0,6141.0,10553880.0,1730.0,-20.0,Microfinance
2021-05-25,Agriculture Development Bank Limited,ADBL,383,453.0,443.0,446.0,45800.0,20473614.0,452.0,-6.0,Commercial Banks
2021-05-25,Ajod Insurance Limited,AIL,476,885.0,864.0,876.0,26308.0,23085683.0,868.0,8.0,Non Life Insurance
2021-05-25,Ankhu Khola Jalvidhyut Company Ltd,AKJCL,395,240.0,220.0,238.0,47029.0,10730922.0,220.0,18.0,Hydro Power
2021-05-25,Api Power Company Ltd.,API,1904,346.0,324.0,342.0,448920.0,151190329.0,326.0,16.0,Hydro Power
2021-05-25,Arun Kabeli Power Ltd.,AKPL,3071,424.0,390.0,421.0,825687.0,338337589.0,390.0,31.0,Hydro Power
2021-05-25,Arun Valley Hydropower Development Co. Ltd.,AHPC,1345,450.0,423.0,444.0,299198.0,131233861.0,430.0,14.0,Hydro Power
2021-05-25,Asha Laghubitta Bittiya Sanstha Ltd,ALBSL,98,1920.0,1873.0,1895.0,5075.0,9676364.0,1907.0,-12.0,Microfinance
2021-05-25,Asian Life Insurance Co. Limited,ALICL,1121,1435.0,1351.0,1432.0,234596.0,330725058.0,1355.0,77.0,Life Insurance
2021-05-25,Bank of Kathmandu Ltd.,BOKL,955,349.0,340.0,341.0,221004.0,75887713.0,348.0,-7.0,Commercial Banks
2021-05-25,Barun Hydropower Co. Ltd.,BARUN,714,486.0,440.0,486.0,104058.0,49038371.0,442.0,44.0,Hydro Power
2021-05-25,Best Finance Company Ltd.,BFC,548,294.0,279.0,287.0,97709.0,28053477.0,293.0,-6.0,Finance
2021-05-25,Bishal Bazar Company Limited,BBC,162,7382.0,6742.0,7050.0,3667.0,25946927.0,7097.0,-47.0,Tradings
2021-05-25,Bottlers Nepal (Terai) Limited,BNT,9,10890.0,10594.0,10890.0,200.0,2161850.0,10801.0,89.0,Manufacturing And Processing
2021-05-25,Butwal Power Company Limited,BPCL,1018,480.0,462.0,479.0,226789.0,106720224.0,466.0,13.0,Hydro Power
2021-05-25,Central Finance Co. Ltd.,CFCL,233,305.0,295.0,299.0,39806.0,11899639.0,302.0,-3.0,Finance
2021-05-25,Century Commercial Bank Ltd.,CCBL,1011,275.0,264.0,267.0,315342.0,84600040.0,274.0,-7.0,Commercial Banks
2021-05-25,Chandragiri Hills Limited,CGH,348,1849.0,1812.0,1816.0,11045.0,20127828.0,1831.0,-15.0,Others
2021-05-25,Chhimek Laghubitta Bikas Bank Limited,CBBL,658,1835.0,1808.0,1831.0,46048.0,84235282.0,1820.0,11.0,Microfinance
2021-05-25,Chhyangdi Hydropower Ltd.,CHL,554,414.0,385.0,408.0,107615.0,42707742.0,389.0,19.0,Hydro Power
2021-05-25,Chilime Hydropower Company Limited,CHCL,891,717.0,664.0,705.0,195797.0,138681509.0,696.0,9.0,Hydro Power
2021-05-25,Citizen Bank International Limited,CZBIL,673,342.0,331.0,333.0,179616.0,60088317.0,337.0,-4.0,Commercial Banks
2021-05-25,Citizen Investment Trust,,500,4200.0,4050.0,4054.0,16258.0,66132589.0,4097.0,-43.0,
2021-05-25,Citizens Mutual Fund -1,CMF1,20,11.2,11.11,11.2,27750.0,310009.5,11.2,0.0,Mutual Fund
2021-05-25,CITIZENS MUTUAL FUND 2,CMF2,7,11.74,11.55,11.74,1600.0,18712.0,11.7,0.04,Mutual Fund
2021-05-25,Civil Bank Ltd,CBL,1522,275.0,264.0,267.0,388301.0,104250203.0,273.0,-6.0,Commercial Banks
2021-05-25,Civil Laghubitta Bittiya Sanstha Ltd.,CLBSL,129,1536.0,1500.0,1517.0,14490.0,21905350.0,1530.0,-13.0,Microfinance
2021-05-25,Corporate Development Bank Limited,CORBL,81,760.0,740.0,750.0,7760.0,5838832.0,750.0,0.0,Development Banks
2021-05-25,Deprosc Laghubitta Bittiya Sanstha Limited,DDBL,293,1810.0,1793.0,1805.0,16722.0,30124717.0,1803.0,2.0,Microfinance
2021-05-25,Dibyashwori Hydropower Ltd.,DHPL,598,232.0,209.0,232.0,112824.0,25200148.0,213.0,19.0,Hydro Power
2021-05-25,Everest Bank Limited,EBL,320,754.0,740.0,743.0,45636.0,34021128.0,754.0,-11.0,Commercial Banks
2021-05-25,Everest Insurance Co. Ltd.,EIC,569,789.0,741.0,760.0,94854.0,71964025.0,740.0,20.0,Non Life Insurance
2021-05-25,Everest Insurance Co. Ltd. Promoter Share,,32,394.0,361.0,384.0,11816.0,4535658.0,379.0,5.0,
2021-05-25,Excel Development Bank Ltd.,EDBL,251,673.0,624.0,627.0,27108.0,17165378.0,641.0,-14.0,Development Banks
2021-05-25,First Micro Finance Development Bank Ltd.,FMDBL,714,872.0,852.0,870.0,81645.0,70863912.0,856.0,14.0,Microfinance
2021-05-25,Forward Community Microfinance Bittiya Sanstha Ltd.,FOWAD,155,2924.0,2870.0,2870.0,9757.0,28163899.0,2890.0,-20.0,Microfinance
2021-05-25,Ganapati Microfinance Bittiya Sanstha Limited,GMFBS,51,1835.0,1785.0,1800.0,1424.0,2574643.0,1811.0,-11.0,Microfinance
2021-05-25,Garima Bikas Bank Limited,GBBL,1101,416.0,403.0,406.0,235112.0,95725250.0,415.0,-9.0,Development Banks
2021-05-25,General Insurance Company Nepal Ltd,GIC,838,744.0,710.0,738.0,46033.0,33775160.0,713.0,25.0,Non Life Insurance
2021-05-25,Ghalemdi Hydro Limited,GHL,487,247.0,221.0,247.0,70202.0,16878915.0,225.0,22.0,Hydro Power
2021-05-25,Global IME Bank Limited,GBIME,1467,465.0,444.0,448.0,202744.0,91132381.0,454.0,-6.0,Commercial Banks
2021-05-25,Global IME Laghubitta Bittiya Sanstha Ltd.,GILB,92,2858.0,2800.0,2806.0,4124.0,11623472.0,2812.0,-6.0,Microfinance
2021-05-25,Global IME Samunnat Scheme-1,GIMES1,64,17.2,16.9,17.12,418017.0,7143564.79,17.0,0.12,Mutual Fund
2021-05-25,Goodwill Finance Co. Ltd.,GFCL,258,423.0,407.0,410.0,48150.0,19902128.0,416.0,-6.0,Finance
2021-05-25,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,GBLBS,407,1327.0,1310.0,1320.0,40224.0,53079517.0,1315.0,5.0,Microfinance
2021-05-25,Green Development Bank Ltd.,GRDBL,442,313.0,286.0,303.0,68636.0,20411508.0,301.0,2.0,Development Banks
2021-05-25,GreenLife Hydropower Limited,GLH,1123,408.0,382.0,401.0,52861.0,21137832.0,387.0,14.0,Hydro Power
2021-05-25,Guheshowori Merchant Bank & Finance Co. Ltd.,GMFIL,194,344.0,330.0,336.0,53162.0,17912662.0,341.0,-5.0,Finance
2021-05-25,Gurans Laghubitta Bittiya Sanstha Limited,GLBSL,37,2070.0,2050.0,2060.0,1290.0,2663560.0,2080.0,-20.0,Microfinance
2021-05-25,Gurans Life Insurance Company Ltd.,GLICL,1985,891.0,770.0,873.0,306098.0,261805739.0,810.0,63.0,Life Insurance
2021-05-25,Gurkhas Finance Ltd.,GUFL,396,693.0,661.0,682.0,71024.0,47999808.0,675.0,7.0,Finance
2021-05-25,Himal Dolakha Hydropower Company Limited,HDHPC,1559,235.0,218.0,233.0,585162.0,133359160.0,219.0,14.0,Hydro Power
2021-05-25,Himalaya Urja Bikas Company Limited,HURJA,234,399.0,385.0,398.0,46619.0,18356401.0,390.0,8.0,Hydro Power
2021-05-25,Himalayan Distillery Limited,HDL,330,4542.0,4490.0,4500.0,15154.0,68305256.0,4529.0,-29.0,Manufacturing And Processing
2021-05-25,Himalayan General Insurance Co. Ltd,HGI,962,772.0,731.0,766.0,137982.0,104753850.0,738.0,28.0,Non Life Insurance
2021-05-25,Himalayan Power Partner Ltd.,HPPL,463,442.0,428.0,436.0,63595.0,27636500.0,436.0,0.0,Hydro Power
2021-05-25,Hydorelectricity Investment and Development Company Ltd,HIDCL,3644,599.0,572.0,574.0,522263.0,303422699.0,588.0,-14.0,Others
2021-05-25,ICFC Finance Limited,ICFC,597,413.0,395.0,403.0,145937.0,58622221.0,404.0,-1.0,Finance
2021-05-25,IME General Insurance Ltd.,IGI,884,1440.0,1391.0,1416.0,145239.0,205692718.0,1398.0,18.0,Non Life Insurance
2021-05-25,Infinity Laghubitta Bittiya Sanstha Limited,ILBS,125,1884.0,1850.0,1860.0,7412.0,13816923.0,1882.0,-22.0,Microfinance
2021-05-25,Janaki Finance Ltd.,JFL,373,350.0,337.0,341.0,88584.0,30183460.0,349.0,-8.0,Finance
2021-05-25,Janautthan Samudayic Laghubitta Bikas Bank Ltd.,JSLBB,115,3635.0,3582.0,3612.0,3578.0,12899756.0,3635.0,-23.0,Microfinance
2021-05-25,Joshi Hydropower Development Company Ltd,JOSHI,427,231.0,215.0,231.0,43174.0,9781215.0,222.0,9.0,Hydro Power
2021-05-25,Jyoti Bikas Bank Limited,JBBL,1307,334.0,320.0,324.0,262158.0,85070007.0,326.0,-2.0,Development Banks
2021-05-25,Jyoti Life Insurance Ltd,JLI,1808,877.0,800.0,853.0,56714.0,48817782.0,842.0,11.0,Life Insurance
2021-05-25,Kalika Microcredit Development Bank Ltd.,KMCDB,131,1522.0,1500.0,1501.0,8858.0,13354474.0,1510.0,-9.0,Microfinance
2021-05-25,Kalika power Company Ltd,KPCL,341,410.0,386.0,401.0,35815.0,14307157.0,393.0,8.0,Hydro Power
2021-05-25,Kamana Sewa Bikas Bank Limited,KSBBL,1253,425.0,406.0,410.0,313114.0,129465342.0,416.0,-6.0,Development Banks
2021-05-25,Karnali Development Bank Limited,KRBL,340,300.0,271.0,280.0,71563.0,20157768.0,283.0,-3.0,Development Banks
2021-05-25,Khanikhola Hydropower Co. Ltd.,KKHC,291,230.0,217.0,230.0,32764.0,7343793.0,220.0,10.0,Hydro Power
2021-05-25,Kisan Lagubitta Bittiya Sanstha Limited,KLBSL,33,1784.0,1724.0,1736.0,1722.0,3009210.0,1750.0,-14.0,Microfinance
2021-05-25,Kumari Bank Limited,KBL,1129,348.0,335.0,337.0,279444.0,94936252.0,344.0,-7.0,Commercial Banks
2021-05-25,Kumari Bank Limited Promotor Share,,2,116.0,116.0,116.0,48029.0,5571364.0,114.0,2.0,
2021-05-25,Kumari Equity Fund,KEF,36,10.1,9.89,9.95,23671.0,234946.0,9.93,0.02,Mutual Fund
2021-05-25,Laxmi Bank Limited,LBL,619,354.0,330.0,331.0,145890.0,48550642.0,338.0,-7.0,Commercial Banks
2021-05-25,Laxmi Equity Fund,LEMF,32,12.3,12.07,12.07,338110.0,4112645.0,11.96,0.11,Mutual Fund
2021-05-25,Laxmi Laghubitta Bittiya Sanstha Ltd.,LLBS,98,2449.0,2400.0,2449.0,13040.0,31404641.0,2438.0,11.0,Microfinance
2021-05-25,Laxmi Unnati Kosh,LUK,41,11.01,10.65,10.84,116460.0,1262000.4,10.65,0.19,Mutual Fund
2021-05-25,Liberty Energy Company Limited,LEC,581,388.0,352.0,374.0,90115.0,34034545.0,369.0,5.0,Hydro Power
2021-05-25,Life Insurance Co. Nepal,LICN,158,2407.0,2351.0,2399.0,10956.0,26221097.0,2353.0,46.0,Life Insurance
2021-05-25,Lumbini Bikas Bank Ltd.,LBBL,601,353.0,325.0,329.0,163699.0,54139295.0,337.0,-8.0,Development Banks
2021-05-25,Lumbini General Insurance Co. Ltd.,LGIL,509,839.0,811.0,835.0,84165.0,70077143.0,823.0,12.0,Non Life Insurance
2021-05-25,Machhapuchhre Bank Limited,MBL,628,364.0,339.0,342.0,202333.0,69666914.0,347.0,-5.0,Commercial Banks
2021-05-25,Mahalaxmi Bikas Bank Ltd.,MLBL,390,348.0,322.0,325.0,84623.0,27640858.0,332.0,-7.0,Development Banks
2021-05-25,Mahila Lagubitta Bittiya Sanstha Limited,MLBSL,220,4600.0,4561.0,4571.0,3725.0,17050637.0,4583.0,-12.0,Microfinance
2021-05-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,MSLB,29,2320.0,2280.0,2285.0,2544.0,5815120.0,2317.0,-32.0,Microfinance
2021-05-25,Manjushree Finance Ltd.,MFIL,762,647.0,617.0,630.0,155015.0,97816286.0,630.0,0.0,Finance
2021-05-25,Mega Bank Nepal Ltd.,MEGA,1191,342.0,331.0,332.0,231523.0,77401821.0,338.0,-6.0,Commercial Banks
2021-05-25,Mega Bank Nepal Ltd. Promoter Share,,1,122.0,122.0,122.0,11729.0,1430938.0,124.0,-2.0,
2021-05-25,Mero Microfinance Bittiya Sanstha Ltd.,MERO,190,1806.0,1752.0,1779.0,12065.0,21510971.0,1780.0,-1.0,Microfinance
2021-05-25,Mirmire Microfinance Development Bank Ltd.,MMFDB,91,1775.0,1738.0,1747.0,8535.0,14971970.0,1765.0,-18.0,Microfinance
2021-05-25,Miteri Development Bank Limited,MDB,322,486.0,468.0,469.0,66953.0,31750807.0,482.0,-13.0,Development Banks
2021-05-25,Mithila LaghuBitta Bittiya Sanstha Limited,MLBBL,131,2440.0,2333.0,2378.0,8373.0,19903760.0,2401.0,-23.0,Microfinance
2021-05-25,Mountain Energy Nepal Limited,MEN,260,827.0,807.0,810.0,10215.0,8306903.0,818.0,-8.0,Hydro Power
2021-05-25,Mountain Hydro Nepal Limited,MHNL,496,379.0,350.0,379.0,90896.0,34247008.0,345.0,34.0,Hydro Power
2021-05-25,Muktinath Bikas Bank Ltd.,MNBBL,736,492.0,478.0,480.0,134359.0,65011848.0,489.0,-9.0,Development Banks
2021-05-25,Multipurpose Finance Company Limited,MPFL,158,312.0,300.0,301.0,27761.0,8403966.0,311.0,-10.0,Finance
2021-05-25,NABIL BALANCED FUND-2,NBF2,37,12.45,12.21,12.25,164899.0,2019839.79,12.27,-0.02,Mutual Fund
2021-05-25,Nabil Bank Limited,NABIL,1012,1329.0,1286.0,1306.0,85759.0,112333749.0,1320.0,-14.0,Commercial Banks
2021-05-25,Nabil Equity Fund,NEF,77,13.1,12.89,13.1,364111.0,4725584.48,12.88,0.22,Mutual Fund
2021-05-25,Narayani Development Bank Limited,NABBC,200,740.0,681.0,725.0,30589.0,21832196.0,681.0,44.0,Development Banks
2021-05-25,National Hydro Power Company Limited,NHPC,2363,215.0,200.0,214.0,897010.0,187530657.0,201.0,13.0,Hydro Power
2021-05-25,National Life Insurance Co. Ltd.,NLICL,1182,1335.0,1270.0,1293.0,214297.0,278541318.0,1278.0,15.0,Life Insurance
2021-05-25,National Microfinance Bittiya Sanstha Ltd.,NMFBS,74,3738.0,3665.0,3686.0,2495.0,9241140.0,3725.0,-39.0,Microfinance
2021-05-25,Neco Insurance Co. Ltd.,NIL,976,1772.0,1720.0,1721.0,75384.0,130810869.0,1737.0,-16.0,Non Life Insurance
2021-05-25,Nepal Bangladesh Bank Limited,NBB,674,399.0,384.0,388.0,189564.0,73672535.0,392.0,-4.0,Commercial Banks
2021-05-25,Nepal Bank Limited,NBL,697,449.0,438.0,438.0,161372.0,71326478.0,446.0,-8.0,Commercial Banks
2021-05-25,Nepal Credit And Commercial Bank Limited,NCCB,901,373.0,365.0,368.0,331937.0,122295614.0,369.0,-1.0,Commercial Banks
2021-05-25,Nepal Doorsanchar Comapany Limited,NTC,204,1384.0,1370.0,1374.0,25079.0,34454574.0,1395.0,-21.0,Others
2021-05-25,Nepal Finance Ltd.,NFS,281,441.0,406.0,409.0,48633.0,19993925.0,420.0,-11.0,Finance
2021-05-25,Nepal Hydro Developers Ltd.,NHDL,184,427.0,392.0,420.0,20295.0,8309134.0,397.0,23.0,Hydro Power
2021-05-25,Nepal Infrastructure Bank Limited,NIFRA,2708,555.0,532.0,534.0,261918.0,139992847.0,536.0,-2.0,Others
2021-05-25,Nepal Insurance Co. Ltd.,NICL,542,846.0,826.0,840.0,96187.0,80519560.0,822.0,18.0,Non Life Insurance
2021-05-25,Nepal Life Insurance Co. Ltd.,NLIC,856,2152.0,2092.0,2125.0,62290.0,132341836.0,2107.0,18.0,Life Insurance
2021-05-25,Nepal Reinsurance Company Limited,NRIC,1227,1657.0,1636.0,1638.0,145455.0,239338038.0,1655.0,-17.0,Others
2021-05-25,Nepal SBI Bank Limited,SBI,230,422.0,410.0,413.0,35727.0,14840590.0,421.0,-8.0,Commercial Banks
2021-05-25,Nerude Laghubita Bikas Bank Limited,NLBBL,117,1810.0,1785.0,1798.0,10013.0,18000578.0,1819.0,-21.0,Microfinance
2021-05-25,Ngadi Group Power Ltd.,NGPL,543,377.0,346.0,370.0,113938.0,41436156.0,351.0,19.0,Hydro Power
2021-05-25,NIBL Pragati Fund,NIBLPF,29,13.35,13.05,13.2,250778.0,3295818.56,13.23,-0.03,Mutual Fund
2021-05-25,NIBL Samriddhi Fund 1,NIBSF1,18,14.1,14.01,14.05,52362.0,736167.9,14.0,0.05,Mutual Fund
2021-05-25,NIC Asia Balanced Fund,NICBF,11,12.32,12.15,12.2,13100.0,160790.0,12.2,0.0,Mutual Fund
2021-05-25,NIC Asia Bank Ltd.,NICA,598,925.0,906.0,910.0,115162.0,105172902.0,923.0,-13.0,Commercial Banks
2021-05-25,NIC Asia Growth Fund,NICGF,39,13.26,13.15,13.16,184700.0,2438680.0,13.29,-0.13,Mutual Fund
2021-05-25,NIC ASIA Laghubitta Bittiya Sanstha Limited,NICLBSL,939,1785.0,1758.0,1758.0,23995.0,42364981.0,1762.0,-4.0,Microfinance
2021-05-25,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,NUBL,193,1759.0,1726.0,1739.0,12017.0,20906954.0,1746.0,-7.0,Microfinance
2021-05-25,NLG Insurance Company Ltd.,NLG,435,1210.0,1180.0,1189.0,53755.0,64344490.0,1193.0,-4.0,Non Life Insurance
2021-05-25,NMB Microfinance Bittiya Sanstha Ltd.,NMBMF,145,1595.0,1565.0,1570.0,8081.0,12717961.0,1574.0,-4.0,Microfinance
2021-05-25,NMB 50,NMB50,30,13.35,13.12,13.3,180150.0,2389106.5,13.12,0.18,Mutual Fund
2021-05-25,NMB Bank Limited,NMB,813,440.0,431.0,431.0,144849.0,62922292.0,437.0,-6.0,Commercial Banks
2021-05-25,NMB Hybrid Fund L-1,NMBHF1,33,12.05,11.92,11.98,85013.0,1020925.94,11.99,-0.01,Mutual Fund
2021-05-25,NRN Infrastructure and Development Limited,NRN,655,775.0,747.0,754.0,58976.0,44711642.0,769.0,-15.0,Others
2021-05-25,Oriental Hotels Limited,OHL,52,467.0,450.0,455.0,9255.0,4237458.0,458.0,-3.0,Hotels
2021-05-25,Panchakanya Mai Hydropower Ltd,PMHPL,393,304.0,272.0,295.0,52305.0,15402236.0,277.0,18.0,Hydro Power
2021-05-25,Panchthar Power Compant Limited,PPCL,199,374.0,347.0,361.0,29918.0,10858805.0,351.0,10.0,Hydro Power
2021-05-25,Pokhara Finance Ltd.,PFL,332,364.0,353.0,362.0,71165.0,25536744.0,360.0,2.0,Finance
2021-05-25,Prabhu Bank Limited,PRVU,942,463.0,450.0,453.0,170737.0,77710752.0,461.0,-8.0,Commercial Banks
2021-05-25,Prabhu Insurance Ltd.,PRIN,237,902.0,875.0,901.0,31614.0,28330138.0,886.0,15.0,Non Life Insurance
2021-05-25,Prabhu Life Insurance Limited,PLI,1594,846.0,795.0,818.0,70620.0,58076346.0,799.0,19.0,Life Insurance
2021-05-25,Premier Insurance Co. Ltd.,PIC,256,1301.0,1270.0,1288.0,41972.0,53956125.0,1281.0,7.0,Non Life Insurance
2021-05-25,Prime Commercial Bank Ltd.,PCBL,661,460.0,445.0,448.0,117149.0,52786294.0,454.0,-6.0,Commercial Banks
2021-05-25,Prime Life Insurance Company Limited,PLIC,1399,999.0,882.0,977.0,202819.0,196019840.0,928.0,49.0,Life Insurance
2021-05-25,ProgressiveFinance Limited,PROFL,686,291.0,257.0,289.0,222543.0,62728617.0,270.0,19.0,Finance
2021-05-25,Prudential Insurance Co. Ltd.,PICL,298,832.0,811.0,821.0,46313.0,38212797.0,813.0,8.0,Non Life Insurance
2021-05-25,Radhi Bidyut Company Ltd,RADHI,982,990.0,905.0,969.0,177892.0,169123213.0,905.0,64.0,Hydro Power
2021-05-25,Rairang Hydropower Development Company Ltd.,RRHP,191,420.0,409.0,417.0,25560.0,10590351.0,413.0,4.0,Hydro Power
2021-05-25,Rastriya Beema Company Limited,RBCL,342,21928.0,20035.0,21499.0,7896.0,165416779.0,20440.0,1059.0,Non Life Insurance
2021-05-25,Rastriya Beema Company Limited Promoter Share,,141,17725.0,17100.0,17680.0,4318.0,75008789.0,16825.0,855.0,
2021-05-25,RASUWAGADHI HYDROPOWER COMPANY LIMITED,RHPL,688,509.0,475.0,490.0,97550.0,47392790.0,485.0,5.0,Hydro Power
2021-05-25,Reliance Finance Ltd.,RLFL,603,335.0,314.0,331.0,178065.0,57703325.0,325.0,6.0,Finance
2021-05-25,Reliance Life Insurance Limited,RLI,1668,745.0,701.0,725.0,101903.0,73917638.0,702.0,23.0,Life Insurance
2021-05-25,Ridi Hydropower Development Company Ltd.,RHPC,648,384.0,349.0,371.0,166830.0,60572235.0,353.0,18.0,Hydro Power
2021-05-25,RMDC Laghubitta Bittiya Sanstha Ltd.,RMDC,950,1440.0,1340.0,1407.0,108220.0,151760769.0,1335.0,72.0,Microfinance
2021-05-25,RSDC Laghubitta Bittiya Sanstha Ltd.,RSDC,283,917.0,903.0,909.0,20715.0,18851379.0,902.0,7.0,Microfinance
2021-05-25,Ru Ru Jalbidhyut Pariyojana Limited,RURU,298,1091.0,1052.0,1073.0,5907.0,6276660.0,1062.0,11.0,Hydro Power
2021-05-25,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,SABSL,51,1910.0,1880.0,1880.0,2208.0,4164879.0,1900.0,-20.0,Microfinance
2021-05-25,Sadhana Laghubitta Bittiya Sanstha Limited,SDLBSL,863,1899.0,1769.0,1899.0,54777.0,99362728.0,1752.0,147.0,Microfinance
2021-05-25,Sagarmatha Insurance Co. Ltd.,SIC,281,1690.0,1660.0,1683.0,16644.0,27896189.0,1670.0,13.0,Non Life Insurance
2021-05-25,Salt Trading Corporation,STC,288,10980.0,10795.0,10884.0,4165.0,45311423.0,10750.0,134.0,Tradings
2021-05-25,Samata Gharelu Laghubitta Bittiya Sanstha Limited,SMATA,165,1800.0,1758.0,1760.0,9167.0,16220008.0,1778.0,-18.0,Microfinance
2021-05-25,Samriddhi Finance Company Limited,SFCL,332,320.0,311.0,313.0,75642.0,23713413.0,316.0,-3.0,Finance
2021-05-25,Samudayik Laghubitta Bittiya Sanstha Limited,SLBSL,96,1664.0,1600.0,1600.0,8586.0,13848495.0,1630.0,-30.0,Microfinance
